,record_id,borrower_id,borrower_age,borrower_income,business_uid,business_annual_income,business_annual_revenue,business_annual_expense,business_age,business_no_of_employees,loan_amount_asked,loan_amount_offered,loan_interest_rate,loan_duration_months,loan_monthly_payment,business_default,business_previous_loan,final_credit_score,final_loan_verdict
1518,79785,9320680,55,272000,310742304970,1690000,13628000,7529000,16,38,46259000,43946050.0,21,84,915542.7083333330,0,0,650.0,1
1519,25017,4853700,42,952000,343979246560,590000,5577000,4003000,22,78,18401000,17480950.0,27,72,364186.4583333330,0,0,700.0,1
1520,90122,8236640,27,259000,312264032510,1130000,9960000,7418000,36,4,8529000,7676100.0,29,72,159918.75,0,0,550.0,1
1521,73488,5331960,50,479000,375413315810,140000,1189000,667000,8,86,488000,439200.0,25,72,9150.0,0,0,500.0,0
1522,62720,6697440,26,1269000,330119756650,1800000,11277000,2850000,36,76,47293000,44928350.0,23,60,936007.2916666670,0,0,725.0,1
1523,39580,8971400,56,1809000,388828814050,840000,7764000,7437000,12,2,35319000,31787100.0,23,60,662231.25,0,0,475.0,0
1524,3701,7527020,57,1217000,256811419180,950000,4960000,4543000,38,44,12832000,12190400.0,28,60,253966.66666666700,0,0,675.0,1
1525,44527,3983320,50,153000,297867575100,170000,815000,542000,12,50,423000,380700.0,27,54,7931.25,0,0,525.0,1
1526,89554,3048540,33,1978000,385166128300,650000,5175000,4628000,4,34,2088000,1879200.0,29,60,39150.0,0,0,525.0,1
1527,268,1442600,34,1338000,378432275900,440000,1363000,974000,24,78,3502000,3326900.0,25,72,69310.41666666670,0,0,650.0,1
1528,8183,5889720,33,1113000,328957223540,260000,2272000,1146000,16,88,3409000,3068100.0,28,66,63918.75,0,0,600.0,1
1529,8172,2539420,56,1006000,281033374820,1980000,14292000,4259000,20,6,6285000,5656500.0,22,66,117843.75,0,0,500.0,0
1530,39187,3979540,58,115000,309963941510,810000,4756000,4143000,20,94,311000,295450.0,28,90,6155.208333333330,0,0,650.0,1
1531,64108,9079500,38,1544000,267126916970,890000,995000,952000,24,42,4100000,3895000.0,21,72,81145.83333333330,0,0,675.0,1
1532,50786,2324600,39,604000,363592919150,1010000,5981000,4039000,22,82,7749000,7361550.0,22,72,153365.625,0,0,725.0,1
1533,33882,9730680,32,83000,268060788620,1500000,12746000,1709000,30,34,23336000,22169200.0,25,66,461858.3333333330,0,0,700.0,1
1534,13851,4271620,35,1719000,289198358080,230000,1543000,470000,26,34,2493000,2368350.0,21,84,49340.625,0,0,625.0,1
1535,17832,6829660,25,1807000,239045195720,1500000,2734000,2372000,26,70,3193000,3033350.0,28,60,63194.791666666700,0,0,725.0,1
1536,51040,1427960,49,1914000,223681641820,310000,1150000,1092000,18,34,3655000,3289500.0,28,66,68531.25,0,0,575.0,1
1537,2551,5746120,31,1743000,354804481670,340000,885000,480000,22,92,2390000,2270500.0,25,72,47302.083333333300,0,0,650.0,1
1538,27685,4024100,37,1058000,336575854730,1570000,15686000,6351000,18,50,54047000,51344650.0,23,72,1069680.2083333300,0,0,650.0,1
1539,82997,6850660,58,420000,236396217660,1960000,12478000,2214000,36,92,15837000,15045150.0,27,66,313440.625,0,0,725.0,1
1540,42243,4642960,41,1782000,377974606800,1570000,11792000,2287000,6,52,26123000,24816850.0,28,48,517017.7083333330,0,0,625.0,1
1541,98415,8064540,50,656000,394355817600,1300000,4489000,4269000,2,20,3490000,2792000.0,28,48,58166.666666666700,0,0,400.0,0
1542,30301,7092740,37,697000,360961664000,210000,960000,454000,22,36,2227000,2115650.0,23,60,44076.041666666700,0,0,625.0,1
1543,84636,4271360,31,1617000,362097253080,480000,1795000,1227000,26,34,3565000,3386750.0,25,78,70557.29166666670,0,0,625.0,1
1544,83019,2435020,46,200000,232298806870,1400000,1633000,1566000,16,72,4645000,4412750.0,22,66,91932.29166666670,0,0,675.0,1
1545,33476,8083500,28,451000,283357886200,220000,1839000,1080000,4,68,7470000,6723000.0,27,66,140062.5,0,0,500.0,0
1546,40561,8793620,49,232000,365356871740,1000000,1864000,1118000,6,8,402000,361800.0,22,48,7537.5,0,0,425.0,0
1547,8825,3895300,36,193000,301559612720,910000,4377000,2507000,24,82,19127000,18170650.0,26,84,378555.2083333330,0,0,700.0,1
1548,37570,3601280,50,1353000,216745772790,1730000,5553000,4074000,22,36,25336000,24069200.0,24,84,501441.6666666670,0,0,700.0,1
1549,64658,9930080,58,41000,248043611660,1600000,13826000,7841000,30,64,45382000,43112900.0,20,54,898185.4166666670,0,0,725.0,1
1550,33872,795360,56,534000,397300953800,80000,460000,310000,20,2,103000,82400.0,28,48,1716.6666666666700,0,0,325.0,0
1551,63097,8294700,38,1834000,278748761400,1720000,8626000,5441000,2,32,2609000,2348100.0,23,66,48918.75,0,0,500.0,0
1552,13801,7878060,29,1324000,335883717150,570000,3569000,733000,34,46,12418000,11797100.0,25,54,245772.91666666700,0,0,675.0,1
1553,20979,8610140,50,1470000,312066333750,1760000,12107000,2371000,10,14,4635000,4171500.0,27,48,86906.25,0,0,500.0,0
1554,50679,8850020,51,1044000,306761489050,460000,3180000,1471000,0,62,1028000,976600.0,28,72,20345.833333333300,0,0,650.0,1
1555,97048,9315400,26,1320000,221783307900,890000,3543000,1634000,36,40,9521000,9044950.0,26,48,188436.45833333300,0,0,675.0,1
1556,34115,5739720,43,1478000,267078746010,980000,4680000,1298000,10,74,13174000,11856600.0,27,66,247012.5,0,0,600.0,1
1557,78618,1023000,26,61000,268601855670,1490000,13881000,11473000,8,12,4268000,3841200.0,20,60,80025.0,0,0,500.0,0
1558,85653,1923880,27,1081000,344170882550,460000,2917000,2506000,38,6,12055000,10849500.0,27,48,226031.25,0,0,475.0,0
1559,61438,943680,55,1161000,249423854240,350000,2949000,1563000,8,54,1736000,1562400.0,25,66,32550.0,0,0,550.0,1
1560,23673,1225480,33,1356000,318785398490,620000,4319000,3854000,2,4,9116000,7292800.0,26,54,151933.33333333300,0,0,325.0,0
1561,84780,7116560,25,1966000,288456462170,970000,6694000,4467000,34,80,15793000,15003350.0,20,54,312569.7916666670,0,0,700.0,1
1562,88128,267520,29,1038000,214152635980,1890000,16329000,7877000,18,56,22321000,21204950.0,27,84,441769.7916666670,0,0,675.0,1
1563,34334,5698800,31,737000,247382923160,1830000,15167000,9461000,4,78,36552000,32896800.0,28,54,685350.0,0,0,575.0,1
1564,61046,7269540,31,1726000,212240237090,270000,767000,697000,14,48,3667000,3300300.0,27,72,68756.25,0,0,575.0,1
1565,17576,3167060,28,1775000,270606538190,1170000,5289000,4413000,14,36,17864000,16970800.0,25,78,353558.3333333330,0,0,650.0,1
1566,47902,3602380,51,1638000,213258004280,1740000,11226000,5294000,4,12,12948000,11653200.0,26,48,242775.0,0,0,450.0,0
1567,24909,9335560,47,701000,351536143430,1460000,3096000,2878000,6,50,10400000,9360000.0,29,48,195000.0,0,0,600.0,1
1568,60681,3664700,42,1819000,402547299220,940000,6764000,6577000,26,90,31192000,29632400.0,20,78,617341.6666666670,0,0,700.0,1
1569,19021,7634000,42,250000,258012088500,1020000,8837000,2771000,30,80,26475000,25151250.0,28,84,523984.375,0,0,725.0,1
1570,57376,8776220,52,702000,309915125920,1400000,10575000,2892000,4,58,34806000,31325400.0,27,54,652612.5,0,0,575.0,1
1571,50452,1940240,44,506000,236786901270,870000,1323000,969000,22,70,4398000,4178100.0,24,54,87043.75,0,0,700.0,1
1572,4211,8964840,26,1901000,263989948990,570000,848000,769000,14,24,950000,855000.0,29,60,17812.5,0,0,575.0,1
1573,66892,8948840,54,1018000,346373097520,1590000,2705000,2021000,16,22,4735000,4261500.0,25,60,88781.25,0,0,600.0,1
1574,25278,6713500,27,368000,255942581390,1050000,7918000,3836000,4,14,34964000,31467600.0,20,72,655575.0,0,0,450.0,0
1575,96937,1664200,39,1287000,312469467800,840000,987000,981000,20,98,4372000,4153400.0,29,90,86529.16666666670,0,0,650.0,1
1576,3083,7877840,50,1390000,330582783390,490000,4017000,2131000,2,88,5134000,4620600.0,24,60,96262.5,0,0,450.0,0
1577,70918,3499260,39,1966000,362830360570,1560000,12280000,6177000,2,24,61027000,54924300.0,28,54,1144256.25,0,0,450.0,0
1578,66266,8431100,35,101000,363418540460,1980000,8891000,3206000,6,90,33051000,31398450.0,22,66,654134.375,0,0,625.0,1
1579,88840,296120,38,725000,321951358830,770000,3632000,2973000,16,32,13439000,12767050.0,20,48,265980.2083333330,0,0,625.0,1
1580,85366,3908100,33,103000,221586650060,1500000,13438000,13051000,8,94,905000,859750.0,24,84,17911.458333333300,0,0,625.0,1
1581,92375,1210340,50,348000,380360911800,1430000,7481000,3953000,16,76,12797000,12157150.0,22,66,253273.95833333300,0,0,675.0,1
1582,56537,1011180,59,124000,268986549730,730000,4327000,1928000,14,50,15818000,15027100.0,22,78,313064.5833333330,0,0,625.0,1
1583,39723,9499180,35,291000,342146762210,10000,47000,12000,24,72,87000,78300.0,27,60,1631.25,0,0,550.0,1
1584,12264,3421120,33,971000,290944030250,610000,789000,652000,38,28,94000,89300.0,26,84,1860.4166666666700,0,0,625.0,1
1585,60739,1356780,26,1389000,399940038320,760000,7340000,5450000,30,82,9948000,9450600.0,20,54,196887.5,0,0,700.0,1
1586,50494,6809540,45,1196000,387386463150,1250000,8977000,7531000,28,58,11265000,10701750.0,27,54,222953.125,0,0,725.0,1
1587,47982,6356780,28,116000,291285588950,1720000,11624000,11044000,36,84,6841000,6498950.0,22,48,135394.79166666700,0,0,725.0,1
1588,12345,4650760,45,167000,364378768360,970000,5346000,5024000,30,64,7401000,7030950.0,20,48,146478.125,0,0,700.0,1
1589,97052,1540980,54,513000,280542766930,110000,735000,512000,32,94,132000,118800.0,27,48,2475.0,0,0,600.0,1
1590,34557,8036100,25,643000,270581639160,1130000,4441000,4286000,34,44,4452000,4229400.0,26,90,88112.5,0,0,700.0,1
1591,86146,4852960,31,1646000,330876531700,840000,4053000,1758000,32,44,16291000,15476450.0,23,90,322426.0416666670,0,0,675.0,1
1592,68631,5202520,27,1124000,311775467200,1250000,1471000,1416000,38,28,847000,804650.0,29,48,16763.541666666700,0,0,650.0,1
1593,55607,8340240,44,1340000,235483718620,800000,4955000,898000,2,92,12655000,11389500.0,29,66,237281.25,0,0,500.0,0
1594,9227,7844880,51,1871000,272461271740,1400000,6383000,6354000,34,18,10721000,9648900.0,27,66,201018.75,0,0,600.0,1
1595,87066,1789960,27,1548000,271525503830,620000,3252000,1489000,18,34,12013000,11412350.0,29,90,237757.29166666700,0,0,625.0,1
1596,28968,3301700,58,439000,221991489670,510000,1737000,1434000,0,46,2998000,2848100.0,21,90,59335.416666666700,0,0,675.0,1
1597,67097,7181900,33,1317000,248624206060,1330000,6161000,3578000,8,26,4587000,4128300.0,27,78,86006.25,0,0,550.0,1
1598,32844,6832760,57,1630000,277921683420,1760000,3457000,3432000,10,68,7071000,6717450.0,24,90,139946.875,0,0,625.0,1
1599,74642,7541740,46,554000,352450395560,1640000,8456000,1659000,26,92,32758000,31120100.0,24,60,648335.4166666670,0,0,725.0,1
1600,62971,1093740,54,1655000,336964243840,1460000,8948000,2681000,14,42,28150000,26742500.0,20,84,557135.4166666670,0,0,650.0,1
1601,39964,5561460,50,653000,346702115550,1230000,9819000,1375000,2,52,12023000,10820700.0,26,72,225431.25,0,0,525.0,1
1602,27344,9052640,57,1692000,305471298850,140000,594000,323000,14,16,2641000,2376900.0,22,48,49518.75,0,0,425.0,0
1603,38169,4043220,40,1160000,339115688370,1220000,3285000,2465000,0,54,2672000,2538400.0,23,54,52883.333333333300,0,0,725.0,1
1604,41679,2151680,51,702000,252142166790,1570000,12453000,7763000,10,74,18990000,18040500.0,21,84,375843.75,0,0,625.0,1
1605,98354,927140,46,172000,297352822130,1740000,2002000,1795000,16,30,991000,891900.0,27,66,18581.25,0,0,600.0,1
1606,10133,962520,54,453000,338766818110,790000,5382000,4464000,18,92,1434000,1362300.0,22,60,28381.25,0,0,650.0,1
1607,4911,8271200,33,1455000,397972848240,1340000,4887000,2220000,28,76,16078000,15274100.0,24,72,318210.4166666670,0,0,725.0,1
1608,50840,4236640,59,1858000,253715139240,1770000,9544000,5194000,2,32,12201000,10980900.0,29,60,228768.75,0,0,500.0,0
1609,66157,3261880,59,60000,297954399900,880000,5810000,1798000,0,54,15936000,15139200.0,20,72,315400.0,0,0,700.0,1
1610,97141,1456260,48,1059000,367969162260,1050000,7835000,1611000,0,18,20299000,18269100.0,28,48,380606.25,0,0,600.0,1
1611,555,2645460,38,1737000,321532404810,150000,1300000,988000,38,80,1836000,1652400.0,27,78,34425.0,0,0,600.0,1
1612,47334,5617680,40,1134000,297020047610,650000,1001000,694000,6,54,2631000,2367900.0,25,66,49331.25,0,0,600.0,1
1613,72372,1112040,42,589000,405889998260,920000,5288000,4408000,12,40,23078000,21924100.0,23,90,456752.0833333330,0,0,625.0,1
1614,11602,1998440,36,601000,355325251490,1130000,2310000,1900000,12,64,9200000,8740000.0,23,60,182083.33333333300,0,0,675.0,1
1615,20093,690000,37,530000,243565460140,1220000,10639000,3080000,6,42,11474000,10326600.0,28,78,215137.5,0,0,600.0,1
1616,30470,1441000,55,1290000,339902932410,110000,823000,303000,0,42,3419000,3077100.0,28,66,64106.25,0,0,575.0,1
1617,10932,4090140,58,559000,321703352790,1920000,4546000,4503000,8,52,933000,886350.0,24,78,18465.625,0,0,625.0,1
1618,49972,2722900,47,1451000,329227845040,480000,4401000,3934000,16,32,15129000,13616100.0,26,72,283668.75,0,0,575.0,1
1619,99140,393500,53,1600000,260145847360,1290000,1679000,1423000,2,92,526000,473400.0,29,78,9862.5,0,0,525.0,1
1620,49155,1400320,52,1937000,276503902780,1740000,3564000,3454000,24,20,11455000,10309500.0,29,48,214781.25,0,0,600.0,1
1621,56365,3979360,34,349000,265991810750,270000,2256000,1690000,8,10,5823000,4658400.0,26,48,97050.0,0,0,375.0,0
1622,7012,9740360,34,1401000,334059989390,1790000,2852000,2067000,4,98,13915000,12523500.0,29,66,260906.25,0,0,575.0,1
1623,63495,687980,54,314000,341071030400,1740000,2233000,1960000,4,32,6138000,5524200.0,25,72,115087.5,0,0,550.0,1
1624,41294,619220,47,1418000,280370552720,70000,159000,78000,32,42,746000,671400.0,28,54,13987.5,0,0,525.0,1
1625,82222,9337400,55,1671000,353138112740,250000,2342000,401000,6,44,5883000,5294700.0,27,48,110306.25,0,0,525.0,1
1626,71708,6708640,33,1599000,305008325510,1740000,2435000,2223000,6,90,5667000,5383650.0,23,66,112159.375,0,0,625.0,1
1627,49298,7012620,34,892000,366811879240,1910000,3475000,2056000,4,70,7269000,6542100.0,28,78,136293.75,0,0,575.0,1
1628,20367,912900,47,521000,286965015730,610000,2736000,1621000,26,42,2736000,2599200.0,28,78,54150.0,0,0,675.0,1
1629,74067,888060,38,1035000,322780648230,730000,5414000,4206000,2,66,26103000,23492700.0,22,60,489431.25,0,0,500.0,0
1630,78424,5392740,39,413000,225797991300,780000,3185000,3102000,2,66,5910000,5319000.0,25,72,110812.5,0,0,500.0,0
1631,33038,6814920,58,1355000,263720168770,1200000,4407000,4031000,34,36,18481000,17556950.0,24,48,365769.7916666670,0,0,700.0,1
1632,86793,8742180,28,1899000,267538844240,220000,543000,292000,38,8,1321000,1188900.0,23,48,24768.75,0,0,475.0,0
1633,38469,9407760,31,173000,406853839880,200000,277000,206000,36,82,163000,146700.0,28,48,3056.25,0,0,600.0,1
1634,99941,6676600,37,1428000,303006745310,590000,4064000,734000,32,54,19269000,18305550.0,20,90,381365.625,0,0,700.0,1
1635,56798,1166840,53,1117000,230067211300,1730000,7530000,4281000,10,70,17006000,16155700.0,24,54,336577.0833333330,0,0,625.0,1
1636,51541,1494940,44,1646000,282064104150,1240000,12293000,6886000,36,54,36706000,34870700.0,29,72,726472.9166666670,0,0,725.0,1
1637,22012,2976660,51,209000,304700747890,120000,891000,309000,34,18,1162000,1045800.0,29,60,21787.5,0,0,475.0,0
1638,5495,295820,30,1784000,373898937790,20000,108000,57000,24,64,132000,118800.0,25,66,2475.0,0,0,550.0,1
1639,20677,5461380,55,1718000,386601873380,1700000,2055000,1970000,8,38,9797000,8817300.0,25,48,183693.75,0,0,600.0,1
1640,61629,3151040,47,1223000,380151266080,570000,1244000,1226000,0,80,2227000,2115650.0,24,90,44076.041666666700,0,0,700.0,1
1641,36560,9639640,53,598000,331429809820,650000,2545000,1795000,20,74,12131000,11524450.0,27,72,240092.70833333300,0,0,650.0,1
1642,9702,5886000,43,1595000,368251986620,1370000,12030000,4479000,30,54,13473000,12799350.0,20,66,266653.125,0,0,725.0,1
1643,7418,3755480,34,32000,335015703140,1900000,2935000,2312000,0,92,5853000,5560350.0,23,48,115840.625,0,0,725.0,1
1644,24861,2285300,48,395000,228478092720,920000,6713000,2513000,26,90,6433000,6111350.0,28,72,127319.79166666700,0,0,700.0,1
1645,5356,6897660,33,389000,382145325250,10000,94000,73000,24,38,284000,255600.0,26,54,5325.0,0,0,525.0,1
1646,2670,7406460,44,1555000,237553993150,1230000,5195000,1274000,8,40,12634000,11370600.0,28,66,236887.5,0,0,600.0,1
1647,75868,2409600,37,966000,286515168460,740000,3604000,2827000,20,48,9866000,9372700.0,29,72,195264.58333333300,0,0,625.0,1
1648,14181,1296060,44,577000,405987662280,820000,4145000,3383000,36,46,9383000,8913850.0,20,90,185705.20833333300,0,0,675.0,1
1649,46649,2129000,46,1434000,388153787480,1140000,8867000,2183000,30,84,18566000,17637700.0,29,48,367452.0833333330,0,0,725.0,1
1650,68762,4756420,40,237000,255889740950,150000,898000,190000,28,74,1746000,1571400.0,26,66,32737.5,0,0,600.0,1
1651,83052,7021580,44,945000,216530991330,1940000,6042000,4711000,28,96,5861000,5567950.0,21,48,115998.95833333300,0,0,725.0,1
1652,40896,7040820,31,1995000,254556513540,1810000,9277000,7785000,18,32,9988000,9488600.0,24,66,197679.16666666700,0,0,650.0,1
1653,14054,7679900,58,40000,347648817560,570000,803000,619000,14,76,2728000,2591600.0,22,72,53991.666666666700,0,0,650.0,1
1654,68215,9465920,38,605000,408886311630,770000,3530000,3225000,38,68,4956000,4708200.0,21,66,98087.5,0,0,700.0,1
1655,43739,2207900,48,1146000,271531854910,1960000,3392000,2650000,10,42,6228000,5605200.0,27,78,116775.0,0,0,600.0,1
1656,13588,1478940,48,1146000,262422733990,690000,5389000,2645000,26,8,23936000,21542400.0,25,78,448800.0,0,0,525.0,1
1657,62156,608540,33,1254000,319037098940,40000,177000,93000,14,96,811000,729900.0,26,54,15206.25,0,0,500.0,0
1658,9335,9810660,45,1951000,337065658330,830000,4563000,1407000,26,58,20218000,19207100.0,26,54,400147.9166666670,0,0,700.0,1
1659,77112,2320900,49,1551000,390173105360,200000,1543000,869000,26,98,5828000,5245200.0,26,78,109275.0,0,0,600.0,1
1660,5937,5978420,30,1558000,398498912710,1670000,7051000,4000000,12,84,7866000,7472700.0,25,66,155681.25,0,0,675.0,1
1661,79477,455680,49,1511000,281421738840,740000,2148000,2141000,12,86,9991000,9491450.0,21,48,197738.54166666700,0,0,650.0,1
1662,96486,3900240,34,1167000,249749173540,430000,2417000,2256000,12,78,6113000,5501700.0,29,54,114618.75,0,0,600.0,1
1663,63982,4434260,52,1084000,245463826980,960000,7442000,7440000,34,14,33849000,30464100.0,26,72,634668.75,0,0,575.0,1
1664,95387,5305140,46,846000,228973010980,1630000,13509000,6547000,26,96,52231000,49619450.0,23,54,1033738.5416666700,0,0,725.0,1
1665,28001,9030420,50,117000,229397545850,1770000,3528000,2407000,14,10,10443000,9398700.0,29,60,195806.25,0,0,500.0,0
1666,77131,5109520,44,57000,306756005600,1470000,13358000,11187000,30,36,61136000,58079200.0,23,48,1209983.3333333300,0,0,700.0,1
1667,36501,9169480,54,1512000,353427709600,900000,1545000,1069000,28,14,1072000,964800.0,28,66,20100.0,0,0,575.0,1
1668,84035,4011180,57,1826000,252772364160,160000,1204000,516000,26,72,2111000,1899900.0,27,60,39581.25,0,0,600.0,1
1669,82837,3563940,28,736000,335166239040,1300000,6374000,5672000,4,84,3479000,3131100.0,29,54,65231.25,0,0,575.0,1
1670,10422,6672640,35,850000,228944356970,810000,3356000,2645000,2,84,13654000,12288600.0,23,66,256012.5,0,0,500.0,0
1671,78581,6133840,57,701000,246333371560,1410000,8525000,3413000,12,28,4338000,3904200.0,27,78,81337.5,0,0,600.0,1
1672,62580,4273100,40,1112000,280228864580,1150000,2752000,1175000,38,90,8818000,8377100.0,26,78,174522.91666666700,0,0,725.0,1
1673,6453,7078200,39,984000,358582189660,1940000,2371000,2017000,36,42,8899000,8454050.0,28,90,176126.04166666700,0,0,700.0,1
1674,40810,2992180,49,719000,380300595210,1190000,7073000,5189000,18,70,9507000,9031650.0,29,60,188159.375,0,0,675.0,1
1675,40899,2758140,35,1326000,285179959260,1740000,14642000,6915000,34,14,64600000,58140000.0,28,48,1211250.0,0,0,600.0,1
1676,39772,7256940,48,1940000,304114848810,1450000,9874000,9325000,22,32,2932000,2785400.0,21,72,58029.166666666700,0,0,700.0,1
1677,64662,2811720,34,995000,212415937270,490000,2046000,1536000,12,28,8101000,7290900.0,25,66,151893.75,0,0,525.0,1
